in_color,Instructions_key.keys,Instructions_key.rt,Tutorial_instruction_key.keys,Tutorial_instruction_key.rt,Tutorial_fixation_ley.keys,Tutorial_fixation_ley.rt,Tutorial_single_img_key.keys,Tutorial_single_img_key.rt,Tutorial_intra_trial_fixation_key.keys,Tutorial_intra_trial_fixation_key.rt,Tutorial_stimulus_key.keys,Tutorial_stimulus_key.rt,Tutorial_response_key.keys,Tutorial_response_key.rt,Tutorial_attention_check_key.keys,Tutorial_attention_check_key.rt,advance_or_repeat.keys,advance_or_repeat.rt,Practice_instructions_key.keys,Practice_instructions_key.rt,intra_trial_duration,Practice_key_response.keys,Practice_key_response.rt,Practice_react_key.keys,Practice_react_key.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,multi_object_filepath,background_id,foreground_id,multi_object_rotation,occlusion_level,single_object_id,single_object_filepath,single_is_foreground_or_random,single_object_rotation,background_choice_id,alt_choice_id,background_option_filepath,alternative_option_filepath,alternative_is_foreground_or_random,location_of_correct_answer,multi_object_exp_filename,single_object_exp_filename,background_option_exp_filename,alternative_option_exp_filename,participant,session,date,expName,psychopyVersion,OS,frameRate,Practice_end_key.keys,Practice_end_key.rt,correct_answer,Input_selection.keys,Input_selection.rt,Was_attention_check,Attention_check.keys,Attention_check.corr,Attention_check.rt,Each_session_loop.thisRepN,Each_session_loop.thisTrialN,Each_session_loop.thisN,Each_session_loop.thisIndex,Each_session_loop.ran,Num_sessions.thisRepN,Num_sessions.thisTrialN,Num_sessions.thisN,Num_sessions.thisIndex,Num_sessions.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n02818832_3/img_b05_c-5_classic_series_bench-2012_b05_ccm_contemporary_bed_max2013_2011_gray.jpg,n02828884_4,n02818832_3,fixed,0.710515,n02818832_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n02818832_3/img_b05_c-5_classic_series_bench-2012_b05_ccm_contemporary_bed_max2013_2011-3_gray.png,foreground,same as foreground,n02828884_4,n02818832_3,Stimuli/canonical view 2/img_n02828884_4_gray.jpg,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,foreground,left,Experiments/experiment_2/800.jpg,Experiments/experiment_2/801.jpg,Experiments/experiment_2/802.jpg,Experiments/experiment_2/803.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""left""]",[1.0230000000000246],False,,0.0,,0.0,0.0,0.0,0.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n02933112_4/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_buffet_2004_gray.jpg,n02818832_0,n02933112_4,fixed,0.713324,n02933112_4,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n02933112_4/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_buffet_2004-3_gray.png,foreground,same as foreground,n02818832_0,n02933112_4,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,foreground,left,Experiments/experiment_2/804.jpg,Experiments/experiment_2/805.jpg,Experiments/experiment_2/806.jpg,Experiments/experiment_2/807.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[0.9610000000000127],True,right,1.0,0.801,0.0,1.0,1.0,1.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n02818832_3/img_cgaxis_models_48_26_vray_composite_b05_ccm_contemporary_bed_max2013_2014_gray.jpg,n02933112_-18,n02818832_3,flexible,0.769536,n02818832_3,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n02818832_3/img_cgaxis_models_48_26_vray_composite_b05_ccm_contemporary_bed_max2013_2014-3_gray.png,foreground,same as foreground,n02933112_-18,n02818832_3,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,foreground,left,Experiments/experiment_2/808.jpg,Experiments/experiment_2/809.jpg,Experiments/experiment_2/810.jpg,Experiments/experiment_2/811.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""right""]",[0.9880000000000564],False,,0.0,,0.0,2.0,2.0,2.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02883344_-1/img_glass_table_woven_box_2004_gray.jpg,n04379243_8,n02883344_-1,fixed,0.780706,n02883344_-1,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02883344_-1/img_glass_table_woven_box_2004-3_gray.png,foreground,same as foreground,n04379243_8,n02883344_-1,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,foreground,left,Experiments/experiment_2/812.jpg,Experiments/experiment_2/813.jpg,Experiments/experiment_2/814.jpg,Experiments/experiment_2/815.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""right""]",[0.5750000000000455],False,,0.0,,0.0,3.0,3.0,3.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n03928116_0/img_buffet_b02_piano_2011_gray.jpg,n02933112_4,n03928116_0,fixed,0.716945,n03928116_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n03928116_0/img_buffet_b02_piano_2011-3_gray.png,foreground,same as foreground,n02933112_4,n03928116_0,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,foreground,right,Experiments/experiment_2/816.jpg,Experiments/experiment_2/817.jpg,Experiments/experiment_2/818.jpg,Experiments/experiment_2/819.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[0.6480000000000246],False,,0.0,,0.0,4.0,4.0,4.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n02933112_-2/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_sink_base_white_wood_2005_gray.jpg,n02818832_0,n02933112_-2,flexible,0.756984,n02933112_-2,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n02933112_-2/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_sink_base_white_wood_2005-3_gray.png,foreground,same as foreground,n02818832_0,n02933112_-2,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,Stimuli/canonical view 2/img_n02933112_-2_gray.jpg,foreground,right,Experiments/experiment_2/820.jpg,Experiments/experiment_2/821.jpg,Experiments/experiment_2/822.jpg,Experiments/experiment_2/823.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""right""]",[0.9249999999999545],False,,0.0,,0.0,5.0,5.0,5.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n02818832_0/img_b05_c-5_classic_series_bench-2012_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2007_gray.jpg,n02828884_4,n02818832_0,fixed,0.781751,n04256520_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n04256520_9/img_club_house_italia_nautilus_sofa_napoleon_iii_sofa_2009-3_gray.png,random,flexible,n02828884_4,n02818832_0,Stimuli/canonical view 2/img_n02828884_4_gray.jpg,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,foreground,left,Experiments/experiment_2/824.jpg,Experiments/experiment_2/825.jpg,Experiments/experiment_2/826.jpg,Experiments/experiment_2/827.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""right""]",[0.7989999999999782],False,,0.0,,0.0,6.0,6.0,6.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n02818832_9/img_b04_wood_metal_park_bench_bed01_blue_2012_gray.jpg,n02828884_3,n02818832_9,flexible,0.71631,n04405907_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n04405907_8/img_17th_c._monastery_dining_table_2010_stylized_tv_2004-3_gray.png,random,fixed,n02828884_3,n02818832_9,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,foreground,right,Experiments/experiment_2/828.jpg,Experiments/experiment_2/829.jpg,Experiments/experiment_2/830.jpg,Experiments/experiment_2/831.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""right""]",[0.8799999999999955],False,,0.0,,0.0,7.0,7.0,7.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_0/n04405907_9/img_b03_box_vray_004_2013_gray.jpg,n02883344_0,n04405907_9,flexible,0.711148,n04405907_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_0/n04405907_9/img_b03_box_vray_004_2013-3_gray.png,foreground,same as foreground,n02883344_0,n03928116_0,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,random,left,Experiments/experiment_2/832.jpg,Experiments/experiment_2/833.jpg,Experiments/experiment_2/834.jpg,Experiments/experiment_2/835.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""left""]",[1.288000000000011],False,,0.0,,0.0,8.0,8.0,8.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_5/n02818832_0/img_samsung_40_uhd_smart_tv_2011_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2011_gray.jpg,n04405907_5,n02818832_0,fixed,0.860891,n02883344_-1,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02883344_-1/img_glass_table_woven_box_2010-3_gray.png,random,flexible,n04405907_5,n02818832_0,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,foreground,left,Experiments/experiment_2/836.jpg,Experiments/experiment_2/837.jpg,Experiments/experiment_2/838.jpg,Experiments/experiment_2/839.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""left""]",[1.4279999999999973],False,,0.0,,0.0,9.0,9.0,9.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n02933112_-2/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_sink_base_white_wood_2004_gray.jpg,n02818832_0,n02933112_-2,flexible,0.823424,n02933112_-2,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n02933112_-2/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_sink_base_white_wood_2004-3_gray.png,foreground,same as foreground,n02818832_0,n02883344_15,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,random,left,Experiments/experiment_2/840.jpg,Experiments/experiment_2/841.jpg,Experiments/experiment_2/842.jpg,Experiments/experiment_2/843.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""left""]",[1.5600000000000591],False,,0.0,,0.0,10.0,10.0,10.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_-2/n02818832_9/img_wood_chair_bed01_blue_2002_gray.jpg,n03001627_-2,n02818832_9,fixed,0.738543,n02818832_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_-2/n02818832_9/img_wood_chair_bed01_blue_2002-3_gray.png,foreground,same as foreground,n03001627_-2,n02818832_9,Stimuli/canonical view 2/img_n03001627_-2_gray.jpg,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,foreground,left,Experiments/experiment_2/844.jpg,Experiments/experiment_2/845.jpg,Experiments/experiment_2/846.jpg,Experiments/experiment_2/847.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[1.2849999999999682],False,,0.0,,0.0,11.0,11.0,11.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02828884_3/img_woven_box_b04_wood_metal_park_bench_2007_gray.jpg,n02883344_-1,n02828884_3,fixed,0.800029,n04379243_-7,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n04379243_-7/img_glass_table_quatre_dining_table_2013-3_gray.png,random,flexible,n02883344_-1,n02818832_3,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,random,right,Experiments/experiment_2/848.jpg,Experiments/experiment_2/849.jpg,Experiments/experiment_2/850.jpg,Experiments/experiment_2/851.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[1.3029999999999973],False,,0.0,,0.0,12.0,12.0,12.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_5/n03928116_10/img_samsung_40_uhd_smart_tv_2011_ydp_103_r_2012__vray_2002_gray.jpg,n04405907_5,n03928116_10,flexible,0.758634,n04256520_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n04256520_4/img_woven_box_club_house_italia_nautilus_sofa_2009-3_gray.png,random,flexible,n04405907_5,n03928116_10,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,foreground,left,Experiments/experiment_2/852.jpg,Experiments/experiment_2/853.jpg,Experiments/experiment_2/854.jpg,Experiments/experiment_2/855.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""right""]",[0.7910000000000537],False,,0.0,,0.0,13.0,13.0,13.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n04256520_5/img_quatre_dining_table_meridiani_belmondo_bench_sofa_2010_gray.jpg,n04379243_-7,n04256520_5,flexible,0.764461,n04256520_5,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n04256520_5/img_quatre_dining_table_meridiani_belmondo_bench_sofa_2010-3_gray.png,foreground,same as foreground,n04379243_-7,n04256520_5,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,foreground,left,Experiments/experiment_2/856.jpg,Experiments/experiment_2/857.jpg,Experiments/experiment_2/858.jpg,Experiments/experiment_2/859.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""right""]",[0.9259999999999309],False,,0.0,,0.0,14.0,14.0,14.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n04256520_5/img_ydp_103_r_2012__vray_meridiani_belmondo_bench_sofa_2008_gray.jpg,n03928116_10,n04256520_5,fixed,0.706185,n04256520_4,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n04256520_4/img_b02_piano_club_house_italia_nautilus_sofa_2010-3_gray.png,random,fixed,n03928116_10,n02828884_4,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,Stimuli/canonical view 2/img_n02828884_4_gray.jpg,random,left,Experiments/experiment_2/860.jpg,Experiments/experiment_2/861.jpg,Experiments/experiment_2/862.jpg,Experiments/experiment_2/863.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""right""]",[1.33299999999997],False,,0.0,,0.0,15.0,15.0,15.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n02883344_0/img_vray_004_b03_box_2014_gray.jpg,n04405907_9,n02883344_0,fixed,0.788348,n02933112_-2,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n02933112_-2/img_buffet_sink_base_white_wood_2008-3_gray.png,random,fixed,n04405907_9,n02883344_15,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,random,left,Experiments/experiment_2/864.jpg,Experiments/experiment_2/865.jpg,Experiments/experiment_2/866.jpg,Experiments/experiment_2/867.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[1.2049999999999272],False,,0.0,,0.0,16.0,16.0,16.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_5/n03928116_10/img_samsung_40_uhd_smart_tv_2011_ydp_103_r_2012__vray_2000_gray.jpg,n04405907_5,n03928116_10,flexible,0.836673,n03928116_10,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_5/n03928116_10/img_samsung_40_uhd_smart_tv_2011_ydp_103_r_2012__vray_2000-3_gray.png,foreground,same as foreground,n04405907_5,n02828884_9,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,Stimuli/canonical view 2/img_n02828884_9_gray.jpg,random,left,Experiments/experiment_2/868.jpg,Experiments/experiment_2/869.jpg,Experiments/experiment_2/870.jpg,Experiments/experiment_2/871.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[1.0880000000000791],False,,0.0,,0.0,17.0,17.0,17.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n04405907_9/img_meridiani_belmondo_bench_sofa_vray_004_2002_gray.jpg,n04256520_5,n04405907_9,flexible,0.701762,n04256520_5,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n04256520_5/img_woven_box_meridiani_belmondo_bench_sofa_2008-3_gray.png,random,flexible,n04256520_5,n04405907_9,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,foreground,left,Experiments/experiment_2/872.jpg,Experiments/experiment_2/873.jpg,Experiments/experiment_2/874.jpg,Experiments/experiment_2/875.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""right""]",[0.9599999999999227],False,,0.0,,0.0,18.0,18.0,18.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_3/n02933112_4/img_b05_ccm_contemporary_bed_max2013_buffet_2001_gray.jpg,n02818832_3,n02933112_4,fixed,0.747691,n04405907_5,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n04405907_5/img_b02_piano_samsung_40_uhd_smart_tv_2011_2007-3_gray.png,random,flexible,n02818832_3,n03001627_-2,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,Stimuli/canonical view 2/img_n03001627_-2_gray.jpg,random,left,Experiments/experiment_2/876.jpg,Experiments/experiment_2/877.jpg,Experiments/experiment_2/878.jpg,Experiments/experiment_2/879.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""right""]",[1.3220000000000027],False,,0.0,,0.0,19.0,19.0,19.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n02933112_-2/img_quatre_dining_table_sink_base_white_wood_2000_gray.jpg,n04379243_-7,n02933112_-2,flexible,0.766244,n02933112_-2,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n02933112_-2/img_quatre_dining_table_sink_base_white_wood_2000-3_gray.png,foreground,same as foreground,n04379243_-7,n04405907_5,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,random,left,Experiments/experiment_2/880.jpg,Experiments/experiment_2/881.jpg,Experiments/experiment_2/882.jpg,Experiments/experiment_2/883.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""right""]",[0.9890000000000327],False,,0.0,,0.0,20.0,20.0,20.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n02883344_15/img_meridiani_belmondo_bench_sofa_microwave_box_2012_gray.jpg,n04256520_5,n02883344_15,flexible,0.717215,n03001627_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n03001627_8/img_b02_piano_chair_billiani_doll_2006-3_gray.png,random,fixed,n04256520_5,n02883344_15,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,foreground,right,Experiments/experiment_2/884.jpg,Experiments/experiment_2/885.jpg,Experiments/experiment_2/886.jpg,Experiments/experiment_2/887.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[1.0359999999999445],False,,0.0,,0.0,21.0,21.0,21.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n02818832_0/img_quatre_dining_table_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2008_gray.jpg,n04379243_-7,n02818832_0,fixed,0.823562,n02818832_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n02818832_0/img_quatre_dining_table_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2008-3_gray.png,foreground,same as foreground,n04379243_-7,n02883344_15,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,random,left,Experiments/experiment_2/888.jpg,Experiments/experiment_2/889.jpg,Experiments/experiment_2/890.jpg,Experiments/experiment_2/891.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""right""]",[1.0369999999999209],False,,0.0,,0.0,22.0,22.0,22.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n03928116_10/img_b04_wood_metal_park_bench_ydp_103_r_2012__vray_2005_gray.jpg,n02828884_3,n03928116_10,fixed,0.720086,n02828884_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_0/n02828884_3/img_b03_box_b04_wood_metal_park_bench_2010-3_gray.png,random,fixed,n02828884_3,n03928116_10,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,foreground,left,Experiments/experiment_2/892.jpg,Experiments/experiment_2/893.jpg,Experiments/experiment_2/894.jpg,Experiments/experiment_2/895.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""right""]",[1.0310000000000628],False,,0.0,,0.0,23.0,23.0,23.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02828884_3/img_woven_box_b04_wood_metal_park_bench_2009_gray.jpg,n02883344_-1,n02828884_3,flexible,0.749726,n02883344_-1,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_9/n02883344_-1/img_chair_eames_plastic_armchair_woven_box_2013-3_gray.png,random,fixed,n02883344_-1,n02828884_3,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,foreground,right,Experiments/experiment_2/896.jpg,Experiments/experiment_2/897.jpg,Experiments/experiment_2/898.jpg,Experiments/experiment_2/899.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[0.7139999999999418],False,,0.0,,0.0,24.0,24.0,24.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n02933112_-2/img_stylized_tv_sink_base_white_wood_2010_gray.jpg,n04405907_8,n02933112_-2,flexible,0.704223,n04405907_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n04405907_9/img_vray_004_vray_004_2004-3_gray.png,random,fixed,n04405907_8,n04379243_8,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,random,left,Experiments/experiment_2/900.jpg,Experiments/experiment_2/901.jpg,Experiments/experiment_2/902.jpg,Experiments/experiment_2/903.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""right""]",[1.038000000000011],False,,0.0,,0.0,25.0,25.0,25.0,1.0,,,,,
