in_color,Instructions_key.keys,Instructions_key.rt,Tutorial_instruction_key.keys,Tutorial_instruction_key.rt,Tutorial_fixation_ley.keys,Tutorial_fixation_ley.rt,Tutorial_single_img_key.keys,Tutorial_single_img_key.rt,Tutorial_intra_trial_fixation_key.keys,Tutorial_intra_trial_fixation_key.rt,Tutorial_stimulus_key.keys,Tutorial_stimulus_key.rt,Tutorial_response_key.keys,Tutorial_response_key.rt,Tutorial_attention_check_key.keys,Tutorial_attention_check_key.rt,advance_or_repeat.keys,advance_or_repeat.rt,Practice_instructions_key.keys,Practice_instructions_key.rt,intra_trial_duration,Practice_key_response.keys,Practice_key_response.rt,Practice_react_key.keys,Practice_react_key.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,multi_object_filepath,background_id,foreground_id,multi_object_rotation,occlusion_level,single_object_id,single_object_filepath,single_is_foreground_or_random,single_object_rotation,background_choice_id,alt_choice_id,background_option_filepath,alternative_option_filepath,alternative_is_foreground_or_random,location_of_correct_answer,multi_object_exp_filename,single_object_exp_filename,background_option_exp_filename,alternative_option_exp_filename,participant,session,date,expName,psychopyVersion,OS,frameRate,Practice_end_key.keys,Practice_end_key.rt,correct_answer,Input_selection.keys,Input_selection.rt,Was_attention_check,Attention_check.keys,Attention_check.corr,Attention_check.rt,Each_session_loop.thisRepN,Each_session_loop.thisTrialN,Each_session_loop.thisN,Each_session_loop.thisIndex,Each_session_loop.ran,Num_sessions.thisRepN,Num_sessions.thisTrialN,Num_sessions.thisN,Num_sessions.thisIndex,Num_sessions.ran
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n02828884_3/img_buffet_b04_wood_metal_park_bench_2007_gray.jpg,n02933112_4,n02828884_3,flexible,0.725778,n02828884_3,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n02828884_3/img_buffet_b04_wood_metal_park_bench_2007-3_gray.png,foreground,same as foreground,n02933112_4,n04379243_-7,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,random,right,Experiments/experiment_16/676.jpg,Experiments/experiment_16/677.jpg,Experiments/experiment_16/678.jpg,Experiments/experiment_16/679.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.7227000000477801],False,,0.0,,0.0,69.0,69.0,69.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n04405907_5/img_cgaxis_models_48_26_vray_composite_samsung_40_uhd_smart_tv_2011_2006_gray.jpg,n02933112_-18,n04405907_5,flexible,0.719194,n04256520_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n04256520_4/img_ydp_103_r_2012__vray_club_house_italia_nautilus_sofa_2000-3_gray.png,random,flexible,n02933112_-18,n04256520_9,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,random,right,Experiments/experiment_16/680.jpg,Experiments/experiment_16/681.jpg,Experiments/experiment_16/682.jpg,Experiments/experiment_16/683.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""right""]",[0.9551999998093379],False,,0.0,,0.0,70.0,70.0,70.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n04256520_9/img_vray_004_napoleon_iii_sofa_2015_gray.jpg,n04405907_9,n04256520_9,fixed,0.800377,n03928116_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n03928116_0/img_b05_c-5_classic_series_bench-2012_b02_piano_2004-3_gray.png,random,fixed,n04405907_9,n02933112_-18,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,random,right,Experiments/experiment_16/684.jpg,Experiments/experiment_16/685.jpg,Experiments/experiment_16/686.jpg,Experiments/experiment_16/687.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""right""]",[0.4008999998569607],False,,0.0,,0.0,71.0,71.0,71.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_8/n03928116_0/img_chair_billiani_doll_b02_piano_2012_gray.jpg,n03001627_8,n03928116_0,fixed,0.742362,n02818832_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-2/n02818832_3/img_sink_base_white_wood_b05_ccm_contemporary_bed_max2013_2002-3_gray.png,random,fixed,n03001627_8,n04379243_8,Stimuli/canonical view 2/img_n03001627_8_gray.jpg,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,random,right,Experiments/experiment_16/688.jpg,Experiments/experiment_16/689.jpg,Experiments/experiment_16/690.jpg,Experiments/experiment_16/691.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.7245999999046262],False,,0.0,,0.0,72.0,72.0,72.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n02883344_-1/img_17th_c._monastery_dining_table_2010_woven_box_2015_gray.jpg,n04379243_0,n02883344_-1,flexible,0.765945,n03928116_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_9/n03928116_0/img_chair_eames_plastic_armchair_b02_piano_2015-3_gray.png,random,fixed,n04379243_0,n02883344_-1,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,foreground,right,Experiments/experiment_16/692.jpg,Experiments/experiment_16/693.jpg,Experiments/experiment_16/694.jpg,Experiments/experiment_16/695.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""right""]",[0.5882000000476637],False,,0.0,,0.0,73.0,73.0,73.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n04405907_9/img_quatre_dining_table_vray_004_2010_gray.jpg,n04379243_-7,n04405907_9,fixed,0.70722,n04379243_-7,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n04379243_-7/img_napoleon_iii_sofa_quatre_dining_table_2000-3_gray.png,random,flexible,n04379243_-7,n04405907_9,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,foreground,right,Experiments/experiment_16/696.jpg,Experiments/experiment_16/697.jpg,Experiments/experiment_16/698.jpg,Experiments/experiment_16/699.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.5618999998569052],False,,0.0,,0.0,74.0,74.0,74.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n04379243_8/img_quatre_dining_table_glass_table_2003_gray.jpg,n04379243_-7,n04379243_8,fixed,0.769242,n04379243_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n04379243_8/img_quatre_dining_table_glass_table_2003-3_gray.png,foreground,same as foreground,n04379243_-7,n02933112_-18,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,random,left,Experiments/experiment_16/700.jpg,Experiments/experiment_16/701.jpg,Experiments/experiment_16/702.jpg,Experiments/experiment_16/703.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""right""]",[0.6140000000000327],False,,0.0,,0.0,75.0,75.0,75.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n02933112_-2/img_quatre_dining_table_sink_base_white_wood_2007_gray.jpg,n04379243_-7,n02933112_-2,flexible,0.71273,n02883344_-1,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n02883344_-1/img_17th_c._monastery_dining_table_2010_woven_box_2001-3_gray.png,random,flexible,n04379243_-7,n02818832_3,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,random,left,Experiments/experiment_16/704.jpg,Experiments/experiment_16/705.jpg,Experiments/experiment_16/706.jpg,Experiments/experiment_16/707.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.5148999998569934],False,,0.0,,0.0,76.0,76.0,76.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n02828884_3/img_b02_piano_b04_wood_metal_park_bench_2004_gray.jpg,n03928116_0,n02828884_3,flexible,0.710794,n04379243_-7,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n04379243_-7/img_napoleon_iii_sofa_quatre_dining_table_2007-3_gray.png,random,flexible,n03928116_0,n02828884_3,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,foreground,left,Experiments/experiment_16/708.jpg,Experiments/experiment_16/709.jpg,Experiments/experiment_16/710.jpg,Experiments/experiment_16/711.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.4905999999047026],False,,0.0,,0.0,77.0,77.0,77.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02883344_15/img_woven_box_microwave_box_2015_gray.jpg,n02883344_-1,n02883344_15,flexible,0.85269,n02883344_15,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02883344_15/img_woven_box_microwave_box_2015-3_gray.png,foreground,same as foreground,n02883344_-1,n03928116_0,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,random,left,Experiments/experiment_16/712.jpg,Experiments/experiment_16/713.jpg,Experiments/experiment_16/714.jpg,Experiments/experiment_16/715.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.7942999999522726],False,,0.0,,0.0,78.0,78.0,78.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n02883344_-1/img_microwave_box_woven_box_2013_gray.jpg,n02883344_15,n02883344_-1,flexible,0.801927,n03928116_10,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n03928116_10/img_b04_wood_metal_park_bench_ydp_103_r_2012__vray_2005-3_gray.png,random,fixed,n02883344_15,n04256520_9,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,random,right,Experiments/experiment_16/716.jpg,Experiments/experiment_16/717.jpg,Experiments/experiment_16/718.jpg,Experiments/experiment_16/719.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""right""]",[0.6117000000476764],True,right,1.0,1.0627,0.0,79.0,79.0,79.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n02883344_-1/img_stylized_tv_woven_box_2010_gray.jpg,n04405907_8,n02883344_-1,flexible,0.757675,n02883344_-1,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n02883344_-1/img_stylized_tv_woven_box_2010-3_gray.png,foreground,same as foreground,n04405907_8,n02883344_-1,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,foreground,right,Experiments/experiment_16/720.jpg,Experiments/experiment_16/721.jpg,Experiments/experiment_16/722.jpg,Experiments/experiment_16/723.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""right""]",[0.5907999999524236],False,,0.0,,0.0,80.0,80.0,80.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02818832_9/img_glass_table_bed01_blue_2007_gray.jpg,n04379243_8,n02818832_9,flexible,0.741072,n04405907_5,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n04405907_5/img_quatre_dining_table_samsung_40_uhd_smart_tv_2011_2006-3_gray.png,random,flexible,n04379243_8,n02818832_9,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,foreground,right,Experiments/experiment_16/724.jpg,Experiments/experiment_16/725.jpg,Experiments/experiment_16/726.jpg,Experiments/experiment_16/727.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.8573999998569661],False,,0.0,,0.0,81.0,81.0,81.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n02933112_4/img_quatre_dining_table_buffet_2009_gray.jpg,n04379243_-7,n02933112_4,fixed,0.779002,n02828884_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02828884_3/img_woven_box_b04_wood_metal_park_bench_2006-3_gray.png,random,fixed,n04379243_-7,n02818832_9,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,random,right,Experiments/experiment_16/728.jpg,Experiments/experiment_16/729.jpg,Experiments/experiment_16/730.jpg,Experiments/experiment_16/731.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.6770000000000209],False,,0.0,,0.0,82.0,82.0,82.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n03928116_4/img_woven_box_dp_33_b_2013__vray_2007_gray.jpg,n02883344_-1,n03928116_4,flexible,0.716947,n03928116_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n03928116_4/img_woven_box_dp_33_b_2013__vray_2007-3_gray.png,foreground,same as foreground,n02883344_-1,n03928116_4,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,foreground,right,Experiments/experiment_16/732.jpg,Experiments/experiment_16/733.jpg,Experiments/experiment_16/734.jpg,Experiments/experiment_16/735.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.6314000000953683],False,,0.0,,0.0,83.0,83.0,83.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n04379243_-7/img_cgaxis_models_48_26_vray_composite_quatre_dining_table_2006_gray.jpg,n02933112_-18,n04379243_-7,flexible,0.847585,n04379243_-7,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n04379243_-7/img_cgaxis_models_48_26_vray_composite_quatre_dining_table_2006-3_gray.png,foreground,same as foreground,n02933112_-18,n04379243_-7,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,foreground,right,Experiments/experiment_16/736.jpg,Experiments/experiment_16/737.jpg,Experiments/experiment_16/738.jpg,Experiments/experiment_16/739.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[1.3294000000953474],False,,0.0,,0.0,84.0,84.0,84.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n02828884_3/img_buffet_b04_wood_metal_park_bench_2012_gray.jpg,n02933112_4,n02828884_3,flexible,0.748034,n02828884_3,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n02828884_3/img_buffet_b04_wood_metal_park_bench_2012-3_gray.png,foreground,same as foreground,n02933112_4,n04405907_5,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,random,right,Experiments/experiment_16/740.jpg,Experiments/experiment_16/741.jpg,Experiments/experiment_16/742.jpg,Experiments/experiment_16/743.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.9077999999523172],False,,0.0,,0.0,85.0,85.0,85.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n04405907_8/img_microwave_box_stylized_tv_2008_gray.jpg,n02883344_15,n04405907_8,flexible,0.829295,n04405907_8,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n04405907_8/img_microwave_box_stylized_tv_2008-3_gray.png,foreground,same as foreground,n02883344_15,n04405907_8,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,foreground,right,Experiments/experiment_16/744.jpg,Experiments/experiment_16/745.jpg,Experiments/experiment_16/746.jpg,Experiments/experiment_16/747.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.5646000001430593],False,,0.0,,0.0,86.0,86.0,86.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_4/n03928116_0/img_dp_33_b_2013__vray_b02_piano_2013_gray.jpg,n03928116_4,n03928116_0,flexible,0.741568,n03928116_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_4/n03928116_0/img_dp_33_b_2013__vray_b02_piano_2013-3_gray.png,foreground,same as foreground,n03928116_4,n02883344_-1,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,random,left,Experiments/experiment_16/748.jpg,Experiments/experiment_16/749.jpg,Experiments/experiment_16/750.jpg,Experiments/experiment_16/751.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""right""]",[0.9330999999045844],False,,0.0,,0.0,87.0,87.0,87.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n02828884_3/img_microwave_box_b04_wood_metal_park_bench_2014_gray.jpg,n02883344_15,n02828884_3,flexible,0.74764,n02828884_3,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n02828884_3/img_microwave_box_b04_wood_metal_park_bench_2014-3_gray.png,foreground,same as foreground,n02883344_15,n02828884_3,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,foreground,right,Experiments/experiment_16/752.jpg,Experiments/experiment_16/753.jpg,Experiments/experiment_16/754.jpg,Experiments/experiment_16/755.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[2.151599999904647],False,,0.0,,0.0,88.0,88.0,88.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n04379243_-7/img_b04_wood_metal_park_bench_quatre_dining_table_2005_gray.jpg,n02828884_3,n04379243_-7,fixed,0.757115,n02828884_3,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n02828884_3/img_microwave_box_b04_wood_metal_park_bench_2014-3_gray.png,random,flexible,n02828884_3,n03001627_8,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n03001627_8_gray.jpg,random,right,Experiments/experiment_16/756.jpg,Experiments/experiment_16/757.jpg,Experiments/experiment_16/758.jpg,Experiments/experiment_16/759.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""right""]",[0.72950000000003],False,,0.0,,0.0,89.0,89.0,89.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n02883344_15/img_17th_c._monastery_dining_table_2010_microwave_box_2001_gray.jpg,n04379243_0,n02883344_15,flexible,0.81695,n02883344_15,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n02883344_15/img_17th_c._monastery_dining_table_2010_microwave_box_2001-3_gray.png,foreground,same as foreground,n04379243_0,n02883344_15,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,foreground,right,Experiments/experiment_16/760.jpg,Experiments/experiment_16/761.jpg,Experiments/experiment_16/762.jpg,Experiments/experiment_16/763.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.5820999999045853],False,,0.0,,0.0,90.0,90.0,90.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02883344_15/img_woven_box_microwave_box_2001_gray.jpg,n02883344_-1,n02883344_15,flexible,0.830275,n02883344_15,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02883344_15/img_woven_box_microwave_box_2001-3_gray.png,foreground,same as foreground,n02883344_-1,n02883344_15,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,foreground,left,Experiments/experiment_16/764.jpg,Experiments/experiment_16/765.jpg,Experiments/experiment_16/766.jpg,Experiments/experiment_16/767.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[1.0965999999045835],False,,0.0,,0.0,91.0,91.0,91.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_9/n04405907_8/img_chair_eames_plastic_armchair_stylized_tv_2000_gray.jpg,n03001627_9,n04405907_8,flexible,0.870124,n02933112_-18,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02933112_-18/img_glass_table_cgaxis_models_48_26_vray_composite_2000-3_gray.png,random,flexible,n03001627_9,n04405907_8,Stimuli/canonical view 2/img_n03001627_9_gray.jpg,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,foreground,left,Experiments/experiment_16/768.jpg,Experiments/experiment_16/769.jpg,Experiments/experiment_16/770.jpg,Experiments/experiment_16/771.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""right""]",[0.9622000000476874],False,,0.0,,0.0,92.0,92.0,92.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n02883344_15/img_b02_piano_microwave_box_2007_gray.jpg,n03928116_0,n02883344_15,flexible,0.772062,n02883344_15,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n02883344_15/img_b02_piano_microwave_box_2007-3_gray.png,foreground,same as foreground,n03928116_0,n02883344_15,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,foreground,right,Experiments/experiment_16/772.jpg,Experiments/experiment_16/773.jpg,Experiments/experiment_16/774.jpg,Experiments/experiment_16/775.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.6069000000953793],False,,0.0,,0.0,93.0,93.0,93.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n04379243_-7/img_b04_wood_metal_park_bench_quatre_dining_table_2008_gray.jpg,n02828884_3,n04379243_-7,fixed,0.71061,n04379243_-7,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n04379243_-7/img_b04_wood_metal_park_bench_quatre_dining_table_2008-3_gray.png,foreground,same as foreground,n02828884_3,n03001627_8,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n03001627_8_gray.jpg,random,left,Experiments/experiment_16/776.jpg,Experiments/experiment_16/777.jpg,Experiments/experiment_16/778.jpg,Experiments/experiment_16/779.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.4933999998570471],False,,0.0,,0.0,94.0,94.0,94.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n03928116_0/img_bed01_blue_b02_piano_2003_gray.jpg,n02818832_9,n03928116_0,fixed,0.771453,n03928116_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n03928116_0/img_bed01_blue_b02_piano_2003-3_gray.png,foreground,same as foreground,n02818832_9,n03928116_0,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,foreground,right,Experiments/experiment_16/780.jpg,Experiments/experiment_16/781.jpg,Experiments/experiment_16/782.jpg,Experiments/experiment_16/783.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.8615000000000919],False,,0.0,,0.0,95.0,95.0,95.0,1.0,,,,,
