in_color,Instructions_key.keys,Instructions_key.rt,Tutorial_instruction_key.keys,Tutorial_instruction_key.rt,Tutorial_fixation_ley.keys,Tutorial_fixation_ley.rt,Tutorial_single_img_key.keys,Tutorial_single_img_key.rt,Tutorial_intra_trial_fixation_key.keys,Tutorial_intra_trial_fixation_key.rt,Tutorial_stimulus_key.keys,Tutorial_stimulus_key.rt,Tutorial_response_key.keys,Tutorial_response_key.rt,Tutorial_attention_check_key.keys,Tutorial_attention_check_key.rt,advance_or_repeat.keys,advance_or_repeat.rt,End_tutorial.keys,End_tutorial.rt,Tutorial_loop.thisRepN,Tutorial_loop.thisTrialN,Tutorial_loop.thisN,Tutorial_loop.thisIndex,Tutorial_loop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,Practice_instructions_key.keys,Practice_instructions_key.rt,intra_trial_duration,Practice_key_response.keys,Practice_key_response.rt,Practice_react_key.keys,Practice_react_key.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,multi_object_filepath,background_id,foreground_id,multi_object_rotation,occlusion_level,single_object_id,single_object_filepath,single_is_foreground_or_random,single_object_rotation,background_choice_id,alt_choice_id,background_option_filepath,alternative_option_filepath,alternative_is_foreground_or_random,location_of_correct_answer,multi_object_exp_filename,single_object_exp_filename,background_option_exp_filename,alternative_option_exp_filename,Practice_end_key.keys,Practice_end_key.rt,correct_answer,Input_selection.keys,Input_selection.rt,Was_attention_check,Attention_check.keys,Attention_check.corr,Each_session_loop.thisRepN,Each_session_loop.thisTrialN,Each_session_loop.thisN,Each_session_loop.thisIndex,Each_session_loop.ran,Attention_check.rt,Num_sessions.thisRepN,Num_sessions.thisTrialN,Num_sessions.thisN,Num_sessions.thisIndex,Num_sessions.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n02883344_-1/img_b04_wood_metal_park_bench_woven_box_2012_gray.jpg,n02828884_3,n02883344_-1,flexible,0.714582,n02883344_-1,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n02883344_-1/img_b04_wood_metal_park_bench_woven_box_2012-3_gray.png,foreground,same as foreground,n02828884_3,n02883344_-1,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,foreground,left,Experiments/experiment_17/228.jpg,Experiments/experiment_17/229.jpg,Experiments/experiment_17/230.jpg,Experiments/experiment_17/231.jpg,,,right,"[""right""]",[1.1024999999999636],False,,0.0,0.0,57.0,57.0,57.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n04405907_9/img_17th_c._monastery_dining_table_2010_vray_004_2007_gray.jpg,n04379243_0,n04405907_9,flexible,0.746778,n04379243_8,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n04379243_8/img_glass_table_glass_table_2013-3_gray.png,random,flexible,n04379243_0,n02933112_-2,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,Stimuli/canonical view 2/img_n02933112_-2_gray.jpg,random,left,Experiments/experiment_17/232.jpg,Experiments/experiment_17/233.jpg,Experiments/experiment_17/234.jpg,Experiments/experiment_17/235.jpg,,,right,"[""right""]",[0.5517000002861323],False,,0.0,0.0,58.0,58.0,58.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n03928116_10/img_quatre_dining_table_ydp_103_r_2012__vray_2007_gray.jpg,n04379243_-7,n03928116_10,flexible,0.709851,n02933112_-2,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02933112_-2/img_glass_table_sink_base_white_wood_2012-3_gray.png,random,flexible,n04379243_-7,n04405907_8,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,random,right,Experiments/experiment_17/236.jpg,Experiments/experiment_17/237.jpg,Experiments/experiment_17/238.jpg,Experiments/experiment_17/239.jpg,,,left,"[""right""]",[1.057099999904608],False,,0.0,0.0,59.0,59.0,59.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n02883344_-1/img_17th_c._monastery_dining_table_2010_woven_box_2009_gray.jpg,n04379243_0,n02883344_-1,fixed,0.705831,n02883344_-1,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n02883344_-1/img_17th_c._monastery_dining_table_2010_woven_box_2009-3_gray.png,foreground,same as foreground,n04379243_0,n03928116_10,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,random,left,Experiments/experiment_17/240.jpg,Experiments/experiment_17/241.jpg,Experiments/experiment_17/242.jpg,Experiments/experiment_17/243.jpg,,,right,"[""right""]",[0.572399999618483],False,,0.0,0.0,60.0,60.0,60.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n02933112_4/img_cgaxis_models_48_26_vray_composite_buffet_2004_gray.jpg,n02933112_-18,n02933112_4,fixed,0.734821,n02933112_4,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n02933112_4/img_cgaxis_models_48_26_vray_composite_buffet_2004-3_gray.png,foreground,same as foreground,n02933112_-18,n04379243_0,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,random,right,Experiments/experiment_17/244.jpg,Experiments/experiment_17/245.jpg,Experiments/experiment_17/246.jpg,Experiments/experiment_17/247.jpg,,,right,"[""left""]",[1.0664000000953138],False,,0.0,0.0,61.0,61.0,61.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n04405907_5/img_woven_box_samsung_40_uhd_smart_tv_2011_2003_gray.jpg,n02883344_-1,n04405907_5,fixed,0.710402,n02828884_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n02828884_3/img_b02_piano_b04_wood_metal_park_bench_2012-3_gray.png,random,fixed,n02883344_-1,n04405907_5,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,foreground,left,Experiments/experiment_17/248.jpg,Experiments/experiment_17/249.jpg,Experiments/experiment_17/250.jpg,Experiments/experiment_17/251.jpg,,,right,"[""right""]",[1.2283000001907567],False,,0.0,0.0,62.0,62.0,62.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_5/n02818832_0/img_samsung_40_uhd_smart_tv_2011_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2010_gray.jpg,n04405907_5,n02818832_0,fixed,0.722451,n03928116_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n03928116_0/img_meridiani_belmondo_bench_sofa_b02_piano_2002-3_gray.png,random,flexible,n04405907_5,n02818832_0,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,foreground,left,Experiments/experiment_17/252.jpg,Experiments/experiment_17/253.jpg,Experiments/experiment_17/254.jpg,Experiments/experiment_17/255.jpg,,,right,"[""right""]",[1.1901999998093515],False,,0.0,0.0,63.0,63.0,63.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n03928116_4/img_glass_table_dp_33_b_2013__vray_2011_gray.jpg,n04379243_8,n03928116_4,flexible,0.700601,n03928116_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n03928116_4/img_glass_table_dp_33_b_2013__vray_2011-3_gray.png,foreground,same as foreground,n04379243_8,n03928116_4,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,foreground,left,Experiments/experiment_17/256.jpg,Experiments/experiment_17/257.jpg,Experiments/experiment_17/258.jpg,Experiments/experiment_17/259.jpg,,,right,"[""right""]",[0.5851000003814306],False,,0.0,0.0,64.0,64.0,64.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02883344_0/img_bed01_blue_b03_box_2006_gray.jpg,n02818832_9,n02883344_0,flexible,0.714305,n02883344_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02883344_0/img_bed01_blue_b03_box_2006-3_gray.png,foreground,same as foreground,n02818832_9,n02883344_0,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,foreground,left,Experiments/experiment_17/260.jpg,Experiments/experiment_17/261.jpg,Experiments/experiment_17/262.jpg,Experiments/experiment_17/263.jpg,,,left,"[""left""]",[0.5928999996185667],False,,0.0,0.0,65.0,65.0,65.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_4/n03928116_0/img_dp_33_b_2013__vray_b02_piano_2001_gray.jpg,n03928116_4,n03928116_0,flexible,0.735272,n04256520_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n04256520_9/img_b05_c-5_classic_series_bench-2012_napoleon_iii_sofa_2006-3_gray.png,random,flexible,n03928116_4,n03928116_0,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,foreground,right,Experiments/experiment_17/264.jpg,Experiments/experiment_17/265.jpg,Experiments/experiment_17/266.jpg,Experiments/experiment_17/267.jpg,,,left,"[""left""]",[0.6812999997138149],False,,0.0,0.0,66.0,66.0,66.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n03928116_0/img_microwave_box_b02_piano_2009_gray.jpg,n02883344_15,n03928116_0,fixed,0.703186,n04379243_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n04379243_0/img_woven_box_17th_c._monastery_dining_table_2010_2012-3_gray.png,random,fixed,n02883344_15,n03001627_9,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,Stimuli/canonical view 2/img_n03001627_9_gray.jpg,random,right,Experiments/experiment_17/268.jpg,Experiments/experiment_17/269.jpg,Experiments/experiment_17/270.jpg,Experiments/experiment_17/271.jpg,,,left,"[""right""]",[1.5470000000000255],False,,0.0,0.0,67.0,67.0,67.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02818832_0/img_glass_table_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2012_gray.jpg,n04379243_8,n02818832_0,fixed,0.70796,n04256520_5,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n04256520_5/img_17th_c._monastery_dining_table_2010_meridiani_belmondo_bench_sofa_2003-3_gray.png,random,flexible,n04379243_8,n03928116_4,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,random,right,Experiments/experiment_17/272.jpg,Experiments/experiment_17/273.jpg,Experiments/experiment_17/274.jpg,Experiments/experiment_17/275.jpg,,,right,"[""right""]",[0.6933000001906748],True,right,1.0,0.0,68.0,68.0,68.0,1.0,1.2346,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n02933112_-2/img_napoleon_iii_sofa_sink_base_white_wood_2013_gray.jpg,n04256520_9,n02933112_-2,fixed,0.700563,n02933112_-2,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n02933112_-2/img_napoleon_iii_sofa_sink_base_white_wood_2013-3_gray.png,foreground,same as foreground,n04256520_9,n02828884_9,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,Stimuli/canonical view 2/img_n02828884_9_gray.jpg,random,left,Experiments/experiment_17/276.jpg,Experiments/experiment_17/277.jpg,Experiments/experiment_17/278.jpg,Experiments/experiment_17/279.jpg,,,left,"[""left""]",[0.5802999997139295],False,,0.0,0.0,69.0,69.0,69.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n02828884_4/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_b05_c-5_classic_series_bench-2012_2005_gray.jpg,n02818832_0,n02828884_4,flexible,0.731824,n02828884_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n02828884_4/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_b05_c-5_classic_series_bench-2012_2005-3_gray.png,foreground,same as foreground,n02818832_0,n02828884_4,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,Stimuli/canonical view 2/img_n02828884_4_gray.jpg,foreground,right,Experiments/experiment_17/280.jpg,Experiments/experiment_17/281.jpg,Experiments/experiment_17/282.jpg,Experiments/experiment_17/283.jpg,,,right,"[""right""]",[0.7719000000953429],False,,0.0,0.0,70.0,70.0,70.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n04256520_4/img_meridiani_belmondo_bench_sofa_club_house_italia_nautilus_sofa_2007_gray.jpg,n04256520_5,n04256520_4,fixed,0.733418,n04405907_8,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n04405907_8/img_woven_box_stylized_tv_2006-3_gray.png,random,flexible,n04256520_5,n02883344_-1,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,random,left,Experiments/experiment_17/284.jpg,Experiments/experiment_17/285.jpg,Experiments/experiment_17/286.jpg,Experiments/experiment_17/287.jpg,,,right,"[""right""]",[0.8455000000000155],False,,0.0,0.0,71.0,71.0,71.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n04379243_-7/img_buffet_quatre_dining_table_2014_gray.jpg,n02933112_4,n04379243_-7,fixed,0.742374,n02933112_-2,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n02933112_-2/img_b02_piano_sink_base_white_wood_2009-3_gray.png,random,flexible,n02933112_4,n04256520_5,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,random,right,Experiments/experiment_17/288.jpg,Experiments/experiment_17/289.jpg,Experiments/experiment_17/290.jpg,Experiments/experiment_17/291.jpg,,,right,"[""right""]",[0.6107999997138904],False,,0.0,0.0,72.0,72.0,72.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n04405907_5/img_cgaxis_models_48_26_vray_composite_samsung_40_uhd_smart_tv_2011_2010_gray.jpg,n02933112_-18,n04405907_5,fixed,0.750894,n04405907_5,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n04405907_5/img_cgaxis_models_48_26_vray_composite_samsung_40_uhd_smart_tv_2011_2010-3_gray.png,foreground,same as foreground,n02933112_-18,n03001627_-2,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,Stimuli/canonical view 2/img_n03001627_-2_gray.jpg,random,right,Experiments/experiment_17/292.jpg,Experiments/experiment_17/293.jpg,Experiments/experiment_17/294.jpg,Experiments/experiment_17/295.jpg,,,left,"[""right""]",[0.7977000002861132],False,,0.0,0.0,73.0,73.0,73.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n03928116_0/img_b04_wood_metal_park_bench_b02_piano_2014_gray.jpg,n02828884_3,n03928116_0,fixed,0.823666,n02818832_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04070727_5/n02818832_0/img_b05_db_apps_tech_06_13_composite_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2012-3_gray.png,random,fixed,n02828884_3,n03928116_0,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,foreground,right,Experiments/experiment_17/296.jpg,Experiments/experiment_17/297.jpg,Experiments/experiment_17/298.jpg,Experiments/experiment_17/299.jpg,,,right,"[""right""]",[1.0395000000000891],True,left,1.0,0.0,74.0,74.0,74.0,1.0,0.7032,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n04405907_5/img_vray_004_samsung_40_uhd_smart_tv_2011_2008_gray.jpg,n04405907_9,n04405907_5,flexible,0.791172,n04405907_5,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n04405907_5/img_vray_004_samsung_40_uhd_smart_tv_2011_2008-3_gray.png,foreground,same as foreground,n04405907_9,n02933112_4,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,random,right,Experiments/experiment_17/300.jpg,Experiments/experiment_17/301.jpg,Experiments/experiment_17/302.jpg,Experiments/experiment_17/303.jpg,,,right,"[""right""]",[1.3550000000000182],False,,0.0,0.0,75.0,75.0,75.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n04256520_4/img_stylized_tv_club_house_italia_nautilus_sofa_2012_gray.jpg,n04405907_8,n04256520_4,flexible,0.708656,n04256520_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n04256520_4/img_stylized_tv_club_house_italia_nautilus_sofa_2012-3_gray.png,foreground,same as foreground,n04405907_8,n04256520_4,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,foreground,left,Experiments/experiment_17/304.jpg,Experiments/experiment_17/305.jpg,Experiments/experiment_17/306.jpg,Experiments/experiment_17/307.jpg,,,right,"[""left""]",[1.0312999997138377],False,,0.0,0.0,76.0,76.0,76.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02883344_0/img_bed01_blue_b03_box_2006_gray.jpg,n02818832_9,n02883344_0,flexible,0.714305,n02883344_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02883344_0/img_bed01_blue_b03_box_2006-3_gray.png,foreground,same as foreground,n02818832_9,n03928116_4,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,random,left,Experiments/experiment_17/308.jpg,Experiments/experiment_17/309.jpg,Experiments/experiment_17/310.jpg,Experiments/experiment_17/311.jpg,,,right,"[""right""]",[0.6595999999046853],False,,0.0,0.0,77.0,77.0,77.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02933112_-2/img_ydp_103_r_2012__vray_sink_base_white_wood_2006_gray.jpg,n03928116_10,n02933112_-2,flexible,0.704227,n02933112_-2,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02933112_-2/img_ydp_103_r_2012__vray_sink_base_white_wood_2006-3_gray.png,foreground,same as foreground,n03928116_10,n02883344_-1,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,random,left,Experiments/experiment_17/312.jpg,Experiments/experiment_17/313.jpg,Experiments/experiment_17/314.jpg,Experiments/experiment_17/315.jpg,,,right,"[""right""]",[0.8776000003815625],False,,0.0,0.0,78.0,78.0,78.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n04256520_4/img_b02_piano_club_house_italia_nautilus_sofa_2003_gray.jpg,n03928116_0,n04256520_4,fixed,0.731103,n02818832_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n02818832_0/img_club_house_italia_nautilus_sofa_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2011-3_gray.png,random,fixed,n03928116_0,n02828884_4,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,Stimuli/canonical view 2/img_n02828884_4_gray.jpg,random,right,Experiments/experiment_17/316.jpg,Experiments/experiment_17/317.jpg,Experiments/experiment_17/318.jpg,Experiments/experiment_17/319.jpg,,,right,"[""left""]",[1.4285999999046908],False,,0.0,0.0,79.0,79.0,79.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_0/n02818832_9/img_b03_box_bed01_blue_2015_gray.jpg,n02883344_0,n02818832_9,flexible,0.722821,n02883344_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n02883344_0/img_club_house_italia_nautilus_sofa_b03_box_2008-3_gray.png,random,fixed,n02883344_0,n02818832_9,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,foreground,right,Experiments/experiment_17/320.jpg,Experiments/experiment_17/321.jpg,Experiments/experiment_17/322.jpg,Experiments/experiment_17/323.jpg,,,left,"[""right""]",[0.7810999999046544],False,,0.0,0.0,80.0,80.0,80.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-2/n02818832_0/img_sink_base_white_wood_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2010_gray.jpg,n02933112_-2,n02818832_0,fixed,0.772423,n04405907_8,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_8/n04405907_8/img_chair_billiani_doll_stylized_tv_2015-3_gray.png,random,flexible,n02933112_-2,n03928116_4,Stimuli/canonical view 2/img_n02933112_-2_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,random,right,Experiments/experiment_17/324.jpg,Experiments/experiment_17/325.jpg,Experiments/experiment_17/326.jpg,Experiments/experiment_17/327.jpg,,,right,"[""right""]",[0.6481999998093215],False,,0.0,0.0,81.0,81.0,81.0,1.0,,,,,,
